Antecedente;Consequente;Suporte;Confiança;Lift;Rule Interest;Convicção;Score
ACUCAR_UNIAO;SPO_OMO;0,0268;0,2875;4,0766;0,0202;1,3046;0,2170;7,9580;3,7493;
COCA_COLA;BOMBOM_LACTA;0,0106;0,0548;2,3389;0,0061;1,0332;0,0314;3,5945;1,4993;
BOMBOM_LACTA;COCA_COLA;0,0106;0,4540;2,3389;0,0061;1,4760;0,2599;3,5945;3,0848;
LEITE_MOCA,PAPEL_HIGPERSONAL;BOMBRIL;0,0105;0,4033;6,4090;0,0088;1,5704;0,3404;11,8768;4,4812;
BOMBRIL,PAPEL_HIGPERSONAL;LEITE_MOCA;0,0105;0,5519;5,5064;0,0086;2,0080;0,4517;12,2317;5,0797;
BOMBRIL,LEITE_MOCA;PAPEL_HIGPERSONAL;0,0105;0,3974;4,7703;0,0083;1,5212;0,3141;8,1570;3,8815;
BOMBRIL,SPO_OMO;BISCNESTLE;0,0111;0,4754;3,7705;0,0081;1,6659;0,3493;6,7893;3,9351;
BISCNESTLE,SPO_OMO;BOMBRIL;0,0111;0,4327;6,8759;0,0095;1,6518;0,3698;13,5671;4,8415;
BISCNESTLE,BOMBRIL;SPO_OMO;0,0111;0,4848;6,8735;0,0095;1,8040;0,4143;14,5214;5,1653;
FEIJAO_TORRESAN;ACUCAR_UNIAO;0,0110;0,3343;3,5916;0,0079;1,3623;0,2412;5,4149;3,1435;
ACUCAR_UNIAO;FEIJAO_TORRESAN;0,0110;0,1182;3,5916;0,0079;1,0968;0,0853;5,4149;2,1963;
NISSIM_L_AMEM;ARROZ_PRATO_FINO;0,0104;0,2175;3,9088;0,0077;1,2068;0,1618;5,5678;2,6940;
ARROZ_PRATO_FINO;NISSIM_L_AMEM;0,0104;0,1862;3,9088;0,0077;1,1703;0,1386;5,5678;2,5561;
COCA_COLA;CEREAL_NESTLE;0,0108;0,0555;1,8044;0,0048;1,0262;0,0247;2,3108;1,2616;
CEREAL_NESTLE;COCA_COLA;0,0108;0,3503;1,8044;0,0048;1,2403;0,1562;2,3108;2,2961;
LEITE_MOCA,PAPEL_HIGNEVE;COCA_COLA;0,0124;0,5697;2,9346;0,0082;1,8728;0,3756;5,8027;4,0837;
COCA_COLA,PAPEL_HIGNEVE;LEITE_MOCA;0,0124;0,4133;4,1240;0,0094;1,5337;0,3131;7,0772;3,8007;
COCA_COLA,LEITE_MOCA;PAPEL_HIGNEVE;0,0124;0,2830;4,0707;0,0094;1,2977;0,2135;6,2127;3,1338;
BISCNESTLE;AMACCOMFORT;0,0106;0,0839;2,6948;0,0067;1,0576;0,0528;3,8023;1,7260;
AMACCOMFORT;BISCNESTLE;0,0106;0,3398;2,6948;0,0067;1,3237;0,2137;3,8023;2,7703;
FEIJAO_BROTO_LEGAL;BOMBRIL;0,0146;0,3268;5,1939;0,0118;1,3920;0,2639;9,1073;3,8446;
BOMBRIL;FEIJAO_BROTO_LEGAL;0,0146;0,2315;5,1939;0,0118;1,2433;0,1870;9,1073;3,3941;
ARROZ_PRATO_FINO,COCA_COLA;ACUCAR_UNIAO;0,0133;0,5254;5,6458;0,0109;1,9111;0,4324;12,4211;5,0838;
ACUCAR_UNIAO,COCA_COLA;ARROZ_PRATO_FINO;0,0133;0,3473;6,2429;0,0112;1,4469;0,2917;11,5544;4,2574;
ACUCAR_UNIAO,ARROZ_PRATO_FINO;COCA_COLA;0,0133;0,5457;2,8112;0,0086;1,7740;0,3516;5,2800;3,9059;
BISCNABISCO;ACHOCNESCAU;0,0121;0,2098;3,5695;0,0087;1,1912;0,1511;5,0989;2,6094;
ACHOCNESCAU;BISCNABISCO;0,0121;0,2066;3,5695;0,0087;1,1875;0,1487;5,0989;2,5954;
ACUCAR_UNIAO,BISCNESTLE;ACHOCNESCAU;0,0114;0,3736;6,3552;0,0096;1,5026;0,3148;11,5996;4,3405;
ACHOCNESCAU,BISCNESTLE;ACUCAR_UNIAO;0,0114;0,4682;5,0311;0,0091;1,7055;0,3752;9,6359;4,4111;
ACHOCNESCAU,ACUCAR_UNIAO;BISCNESTLE;0,0114;0,5585;4,4290;0,0088;1,9792;0,4324;9,5358;4,7210;
CDCOLGATE;ARROZ_PRATO_FINO;0,0100;0,2463;4,4272;0,0078;1,2530;0,1907;6,5465;2,9883;
ARROZ_PRATO_FINO;CDCOLGATE;0,0100;0,1802;4,4272;0,0078;1,1701;0,1395;6,5465;2,6893;
VEJA_MUSO;ARROZ_PRATO_FINO;0,0104;0,2803;5,0382;0,0083;1,3121;0,2247;7,9011;3,3709;
ARROZ_PRATO_FINO;VEJA_MUSO;0,0104;0,1870;5,0382;0,0083;1,1843;0,1499;7,9011;2,9383;
LEITE_NILZA;COCA_COLA;0,0213;0,3446;1,7751;0,0093;1,2296;0,1505;2,3281;2,4734;
COCA_COLA;LEITE_NILZA;0,0213;0,1095;1,7751;0,0093;1,0537;0,0478;2,3281;1,6516;
OLEO_SOJA_LIZA;DETERGLIMPOL;0,0102;0,2275;4,1506;0,0077;1,2235;0,1727;6,0093;2,8149;
DETERGLIMPOL;OLEO_SOJA_LIZA;0,0102;0,1859;4,1506;0,0077;1,1733;0,1411;6,0093;2,6291;
PAPEL_HIGPERSONAL;GELATINA_ROYAL;0,0112;0,1343;3,1759;0,0077;1,1063;0,0920;4,4177;2,1144;
GELATINA_ROYAL;PAPEL_HIGPERSONAL;0,0112;0,2646;3,1759;0,0077;1,2465;0,1813;4,4177;2,6659;
ARROZ_PRATO_FINO;AGUA_SANITVAREK;0,0123;0,2219;4,3911;0,0095;1,2202;0,1713;6,7667;2,9632;
AGUA_SANITVAREK;ARROZ_PRATO_FINO;0,0123;0,2443;4,3911;0,0095;1,2496;0,1887;6,7667;3,0651;
FERMROYAL;FARTRIGO_RENATA;0,0128;0,4060;6,7093;0,0109;1,5817;0,3455;13,1960;4,7182;
FARTRIGO_RENATA;FERMROYAL;0,0128;0,2119;6,7093;0,0109;1,2288;0,1803;13,1960;3,7599;
COCA_COLA;BISCPIRAQUE;0,0157;0,0808;1,9058;0,0075;1,0418;0,0384;2,5641;1,5114;
BISCPIRAQUE;COCA_COLA;0,0157;0,3700;1,9058;0,0075;1,2791;0,1758;2,5641;2,5579;
LEITE_MOCA;ACUCAR_UNIAO;0,0355;0,3544;3,8083;0,0262;1,4049;0,2614;8,0359;4,2782;
ACUCAR_UNIAO;LEITE_MOCA;0,0355;0,3817;3,8083;0,0262;1,4553;0,2815;8,0359;4,4056;
COCA_COLA;BISCTOSTINES;0,0184;0,0949;1,9995;0,0092;1,0524;0,0474;2,8049;1,6795;
BISCTOSTINES;COCA_COLA;0,0184;0,3882;1,9995;0,0092;1,3171;0,1940;2,8049;2,7680;
FEIJAO_BROTO_LEGAL;AGUA_SANITVAREK;0,0100;0,2244;4,4412;0,0078;1,2242;0,1739;6,5320;2,8906;
AGUA_SANITVAREK;FEIJAO_BROTO_LEGAL;0,0100;0,1980;4,4412;0,0078;1,1913;0,1534;6,5320;2,7712;
VEJA_MUSO;FARTRIGO_RENATA;0,0105;0,2822;4,6635;0,0082;1,3089;0,2217;7,1719;3,2579;
FARTRIGO_RENATA;VEJA_MUSO;0,0105;0,1731;4,6635;0,0082;1,1644;0,1359;7,1719;2,7582;
LEITE_MOCA,MACRENATA;BOMBRIL;0,0103;0,4272;6,7884;0,0088;1,6359;0,3642;13,0778;4,7385;
BOMBRIL,MACRENATA;LEITE_MOCA;0,0103;0,6079;6,0646;0,0086;2,2945;0,5076;15,3909;5,6993;
BOMBRIL,LEITE_MOCA;MACRENATA;0,0103;0,3896;6,1279;0,0086;1,5342;0,3260;11,0212;4,2992;
SAL_CISNE;CDSORRISO;0,0108;0,1738;4,8087;0,0085;1,1666;0,1377;7,5715;2,8255;
CDSORRISO;SAL_CISNE;0,0108;0,2985;4,8087;0,0085;1,3370;0,2364;7,5715;3,4003;
CAFE_SERRA_DA_GRAMA;BOMBRIL;0,0132;0,2477;3,9363;0,0099;1,2456;0,1848;5,9403;2,9538;
BOMBRIL;CAFE_SERRA_DA_GRAMA;0,0132;0,2099;3,9363;0,0099;1,1982;0,1566;5,9403;2,7856;
LEITE_MOCA,MARGDORIANA;BISCNESTLE;0,0106;0,5147;4,0817;0,0080;1,8006;0,3886;7,9313;4,2723;
BISCNESTLE,MARGDORIANA;LEITE_MOCA;0,0106;0,5961;5,9472;0,0088;2,2276;0,4959;14,6944;5,5754;
BISCNESTLE,LEITE_MOCA;MARGDORIANA;0,0106;0,2887;5,3901;0,0086;1,3306;0,2352;8,6923;3,5375;
LEITE_MOCA;IOGNESTLE;0,0103;0,1024;2,5118;0,0062;1,0687;0,0617;3,2510;1,7095;
IOGNESTLE;LEITE_MOCA;0,0103;0,2518;2,5118;0,0062;1,2025;0,1515;3,2510;2,3005;
LEITE_MOCA,MAIONESE_HELLMANN_S;BOMBRIL;0,0120;0,4406;7,0013;0,0103;1,6750;0,3776;14,2565;4,9814;
BOMBRIL,MAIONESE_HELLMANN_S;LEITE_MOCA;0,0120;0,6726;6,7104;0,0102;2,7481;0,5724;20,8139;6,6230;
BOMBRIL,LEITE_MOCA;MAIONESE_HELLMANN_S;0,0120;0,4551;7,2153;0,0103;1,7194;0,3920;15,0873;5,1455;
MAIONESE_HELLMANN_S,SAL_CISNE;LEITE_MOCA;0,0117;0,6688;6,6728;0,0099;2,7168;0,5686;20,3875;6,5531;
LEITE_MOCA,SAL_CISNE;MAIONESE_HELLMANN_S;0,0117;0,4603;7,2987;0,0101;1,7361;0,3973;15,3235;5,1901;
LEITE_MOCA,MAIONESE_HELLMANN_S;SAL_CISNE;0,0117;0,4286;6,9048;0,0100;1,6414;0,3665;13,7281;4,8585;
CHOCNESTLE,LEITE_MOCA;ACUCAR_UNIAO;0,0109;0,4746;5,1000;0,0088;1,7263;0,3816;9,8397;4,4545;
ACUCAR_UNIAO,LEITE_MOCA;CHOCNESTLE;0,0109;0,3069;4,3460;0,0084;1,3409;0,2363;6,7088;3,2862;
ACUCAR_UNIAO,CHOCNESTLE;LEITE_MOCA;0,0109;0,5885;5,8718;0,0090;2,1867;0,4883;14,2848;5,5030;
PAPEL_HIGPERSONAL;LEITE_MOCA;0,0260;0,3120;3,1132;0,0176;1,3079;0,2118;5,1471;3,3607;
LEITE_MOCA;PAPEL_HIGPERSONAL;0,0260;0,2593;3,1132;0,0176;1,2377;0,1760;5,1471;3,1329;
NISSIM_L_AMEM;FARTRIGO_RENATA;0,0102;0,2138;3,5331;0,0073;1,1950;0,1533;4,8742;2,5394;
FARTRIGO_RENATA;NISSIM_L_AMEM;0,0102;0,1683;3,5331;0,0073;1,1451;0,1207;4,8742;2,3430;
LEITE_MOCA;CHOCNESTLE;0,0230;0,2292;3,2453;0,0159;1,2057;0,1585;5,3170;2,9626;
CHOCNESTLE;LEITE_MOCA;0,0230;0,3253;3,2453;0,0159;1,3335;0,2250;5,3170;3,3809;
FANTA;BISCNESTLE;0,0145;0,2833;2,2472;0,0081;1,2194;0,1573;2,9668;2,4151;
BISCNESTLE;FANTA;0,0145;0,1151;2,2472;0,0081;1,0722;0,0639;2,9668;1,7700;
OLEO_SOJA_LIZA;FARTRIGO_RENATA;0,0129;0,2888;4,7730;0,0102;1,3211;0,2283;7,7477;3,4346;
FARTRIGO_RENATA;OLEO_SOJA_LIZA;0,0129;0,2137;4,7730;0,0102;1,2149;0,1690;7,7477;3,0871;
SCLIXO_PLASLIXO;CREME_DE_LEITE_NESTLE;0,0103;0,3000;4,1600;0,0078;1,3256;0,2279;6,2674;3,1635;
CREME_DE_LEITE_NESTLE;SCLIXO_PLASLIXO;0,0103;0,1429;4,1600;0,0078;1,1267;0,1086;6,2674;2,4578;
OLEO_SOJA_LIZA;BISCNESTLE;0,0152;0,3388;2,6871;0,0095;1,3217;0,2127;3,9006;2,9041;
BISCNESTLE;OLEO_SOJA_LIZA;0,0152;0,1203;2,6871;0,0095;1,0859;0,0755;3,9006;2,0094;
COCA_COLA,SAL_CISNE;BISCNESTLE;0,0117;0,4520;3,5845;0,0085;1,5946;0,3259;6,1997;3,7531;
BISCNESTLE,SAL_CISNE;COCA_COLA;0,0117;0,5619;2,8946;0,0077;1,8396;0,3678;5,6029;3,9946;
BISCNESTLE,COCA_COLA;SAL_CISNE;0,0117;0,2555;4,1156;0,0089;1,2597;0,1934;6,1596;2,9943;
MACRENATA;CHOCLACTA;0,0112;0,1764;3,1093;0,0076;1,1453;0,1197;4,1924;2,2621;
CHOCLACTA;MACRENATA;0,0112;0,1977;3,1093;0,0076;1,1672;0,1341;4,1924;2,3513;
LEITE_MOCA,MACRENATA;COCA_COLA;0,0132;0,5495;2,8305;0,0086;1,7887;0,3553;5,3599;3,9356;
COCA_COLA,MACRENATA;LEITE_MOCA;0,0132;0,5080;5,0688;0,0106;1,8290;0,4078;10,5276;4,7441;
COCA_COLA,LEITE_MOCA;MACRENATA;0,0132;0,3016;4,7440;0,0104;1,3409;0,2381;7,7686;3,4989;
GUARANA_ANTARTICA;FARTRIGO_RENATA;0,0131;0,1636;2,7033;0,0083;1,1232;0,1031;3,6012;2,1140;
FARTRIGO_RENATA;GUARANA_ANTARTICA;0,0131;0,2171;2,7033;0,0083;1,1747;0,1368;3,6012;2,3309;
LEITE_MOCA,MAIONESE_HELLMANN_S;ACUCAR_UNIAO;0,0149;0,5471;5,8781;0,0124;2,0023;0,4540;13,8237;5,3946;
ACUCAR_UNIAO,MAIONESE_HELLMANN_S;LEITE_MOCA;0,0149;0,6496;6,4811;0,0126;2,5678;0,5494;19,3752;6,4503;
ACUCAR_UNIAO,LEITE_MOCA;MAIONESE_HELLMANN_S;0,0149;0,4196;6,6531;0,0127;1,6143;0,3565;13,7550;4,8854;
PAPEL_HIGPERSONAL;LEITE_NILZA;0,0139;0,1664;2,6989;0,0087;1,1257;0,1048;3,6292;2,1469;
LEITE_NILZA;PAPEL_HIGPERSONAL;0,0139;0,2248;2,6989;0,0087;1,1826;0,1415;3,6292;2,3837;
LEITE_NILZA;LEITE_MOCA;0,0162;0,2634;2,6282;0,0101;1,2216;0,1632;3,6380;2,5850;
LEITE_MOCA;LEITE_NILZA;0,0162;0,1621;2,6282;0,0101;1,1198;0,1004;3,6380;2,1751;
MACGALO;LEITE_MOCA;0,0119;0,3723;3,7144;0,0087;1,4334;0,2721;5,9093;3,4112;
LEITE_MOCA;MACGALO;0,0119;0,1192;3,7144;0,0087;1,0989;0,0871;5,9093;2,2864;
OLEO_SOJA_LIZA;ACHOCNESCAU;0,0108;0,2407;4,0943;0,0081;1,2396;0,1819;5,9902;2,8804;
ACHOCNESCAU;OLEO_SOJA_LIZA;0,0108;0,1834;4,0943;0,0081;1,1697;0,1386;5,9902;2,6244;
COCA_COLA;ACUCAR_DA_BARRA;0,0122;0,0628;1,9634;0,0060;1,0329;0,0308;2,6611;1,3964;
ACUCAR_DA_BARRA;COCA_COLA;0,0122;0,3812;1,9634;0,0060;1,3022;0,1870;2,6611;2,5637;
SAL_CISNE;MACRENATA;0,0167;0,2690;4,2304;0,0127;1,2810;0,2054;6,9924;3,3038;
MACRENATA;SAL_CISNE;0,0167;0,2626;4,2304;0,0127;1,2719;0,2005;6,9924;3,2746;
VEJA_MUSO;BISCNESTLE;0,0135;0,3637;2,8846;0,0088;1,3735;0,2376;4,3168;3,0611;
BISCNESTLE;VEJA_MUSO;0,0135;0,1070;2,8846;0,0088;1,0783;0,0699;4,3168;1,9867;
COCA_COLA;BISCPARMALAT;0,0155;0,0796;1,7130;0,0064;1,0360;0,0331;2,1606;1,3910;
BISCPARMALAT;COCA_COLA;0,0155;0,3325;1,7130;0,0064;1,2074;0,1384;2,1606;2,2551;
PAPEL_HIGPERSONAL;BISCPARMALAT;0,0102;0,1222;2,6279;0,0063;1,0862;0,0757;3,3741;1,8259;
BISCPARMALAT;PAPEL_HIGPERSONAL;0,0102;0,2189;2,6279;0,0063;1,1736;0,1356;3,3741;2,2133;
BISCNESTLE,SPO_OMO;ACUCAR_UNIAO;0,0129;0,5030;5,4046;0,0105;1,8248;0,4099;11,2837;4,8280;
ACUCAR_UNIAO,SPO_OMO;BISCNESTLE;0,0129;0,4807;3,8125;0,0095;1,6829;0,3546;7,0315;4,0495;
ACUCAR_UNIAO,BISCNESTLE;SPO_OMO;0,0129;0,4226;5,9922;0,0107;1,6098;0,3521;11,5752;4,5636;
SAL_CISNE;BISCNESTLE;0,0209;0,3363;2,6671;0,0130;1,3167;0,2102;4,0102;3,0588;
BISCNESTLE;SAL_CISNE;0,0209;0,1655;2,6671;0,0130;1,1240;0,1035;4,0102;2,3573;
PAPEL_HIGPERSONAL;OLEO_SOJA_LIZA;0,0134;0,1607;3,5880;0,0097;1,1381;0,1159;5,3979;2,4577;
OLEO_SOJA_LIZA;PAPEL_HIGPERSONAL;0,0134;0,2989;3,5880;0,0097;1,3075;0,2156;5,3979;3,0634;
DETERGYPE,LEITE_MOCA;BISCNESTLE;0,0115;0,4904;3,8891;0,0085;1,7148;0,3643;7,2355;4,0836;
BISCNESTLE,LEITE_MOCA;DETERGYPE;0,0115;0,3124;4,9609;0,0091;1,3628;0,2495;8,0413;3,5505;
BISCNESTLE,DETERGYPE;LEITE_MOCA;0,0115;0,5728;5,7150;0,0094;2,1063;0,4726;13,4614;5,3511;
EXTRATO_ELEFANTE_KNORRCICA;COCA_COLA;0,0116;0,4681;2,4116;0,0068;1,5152;0,2740;3,8233;3,2231;
COCA_COLA;EXTRATO_ELEFANTE_KNORRCICA;0,0116;0,0599;2,4116;0,0068;1,0373;0,0351;3,8233;1,5788;
SPDYPE;BOMBRIL;0,0129;0,4329;6,8788;0,0111;1,6523;0,3699;14,0506;4,9413;
BOMBRIL;SPDYPE;0,0129;0,2057;6,8788;0,0111;1,2213;0,1758;14,0506;3,8107;
SPO_OMO;AGUA_SANITCANDURA;0,0102;0,1449;4,3466;0,0079;1,1304;0,1115;6,6437;2,5244;
AGUA_SANITCANDURA;SPO_OMO;0,0102;0,3066;4,3466;0,0079;1,3404;0,2360;6,6437;3,2569;
LEITE_MOCA;ACUCAR_DA_BARRA;0,0121;0,1203;3,7613;0,0089;1,1004;0,0883;6,0383;2,3128;
ACUCAR_DA_BARRA;LEITE_MOCA;0,0121;0,3770;3,7613;0,0089;1,4442;0,2768;6,0383;3,4576;
FARTRIGO_RENATA,SAL_CISNE;COCA_COLA;0,0105;0,5326;2,7435;0,0067;1,7241;0,3384;4,9437;3,7088;
COCA_COLA,SAL_CISNE;FARTRIGO_RENATA;0,0105;0,4055;6,7009;0,0090;1,5803;0,3450;12,6083;4,5942;
COCA_COLA,FARTRIGO_RENATA;SAL_CISNE;0,0105;0,4081;6,5747;0,0089;1,5846;0,3460;12,3408;4,5666;
PAPEL_HIGNEVE;BOMBRIL;0,0169;0,2434;3,8677;0,0125;1,2385;0,1805;6,1841;3,0570;
BOMBRIL;PAPEL_HIGNEVE;0,0169;0,2689;3,8677;0,0125;1,2727;0,1994;6,1841;3,1711;
MARGDORIANA;LEITE_MOCA;0,0206;0,3839;3,8306;0,0152;1,4605;0,2837;6,7809;3,8435;
LEITE_MOCA;MARGDORIANA;0,0206;0,2052;3,8306;0,0152;1,1908;0,1516;6,7809;3,0322;
CAFE_SERRA_DA_GRAMA;BISCNESTLE;0,0154;0,2889;2,2911;0,0087;1,2289;0,1628;3,0684;2,4867;
BISCNESTLE;CAFE_SERRA_DA_GRAMA;0,0154;0,1222;2,2911;0,0087;1,0784;0,0689;3,0684;1,8420;
SPO_OMO;FARTRIGO_RENATA;0,0184;0,2612;4,3161;0,0142;1,2716;0,2007;7,4526;3,3756;
FARTRIGO_RENATA;SPO_OMO;0,0184;0,3044;4,3161;0,0142;1,3362;0,2339;7,4526;3,5746;
LEITE_MOCA;LEITE_BATAVO;0,0118;0,1173;2,6843;0,0074;1,0834;0,0736;3,6106;1,8818;
LEITE_BATAVO;LEITE_MOCA;0,0118;0,2691;2,6843;0,0074;1,2310;0,1688;3,6106;2,4965;
SAL_CISNE;FEIJAO_BROTO_LEGAL;0,0152;0,2454;5,5058;0,0125;1,2662;0,2009;10,0713;3,6025;
FEIJAO_BROTO_LEGAL;SAL_CISNE;0,0152;0,3417;5,5058;0,0125;1,4249;0,2797;10,0713;4,0636;
BISCNESTLE,MACRENATA;ACUCAR_UNIAO;0,0104;0,4818;5,1767;0,0084;1,7501;0,3887;10,0737;4,5040;
ACUCAR_UNIAO,MACRENATA;BISCNESTLE;0,0104;0,4859;3,8538;0,0077;1,6999;0,3598;7,0503;4,0040;
ACUCAR_UNIAO,BISCNESTLE;MACRENATA;0,0104;0,3417;5,3746;0,0085;1,4225;0,2781;8,9454;3,7934;
FARTRIGO_RENATA;CAFE_SERRA_DA_GRAMA;0,0120;0,1975;3,7038;0,0087;1,1797;0,1442;5,3427;2,5972;
CAFE_SERRA_DA_GRAMA;FARTRIGO_RENATA;0,0120;0,2241;3,7038;0,0087;1,2109;0,1636;5,3427;2,7138;
BISCNESTLE;ABSSLIVRE;0,0153;0,1215;3,0637;0,0103;1,0932;0,0819;4,8280;2,1810;
ABSSLIVRE;BISCNESTLE;0,0153;0,3863;3,0637;0,0103;1,4240;0,2602;4,8280;3,3128;
PAPEL_HIGNEVE;LEITE_PARMALAT;0,0155;0,2231;3,1578;0,0106;1,1962;0,1525;4,5587;2,6292;
LEITE_PARMALAT;PAPEL_HIGNEVE;0,0155;0,2195;3,1578;0,0106;1,1922;0,1500;4,5587;2,6140;
COCA_COLA,OLEO_SOJA_LIZA;ACUCAR_UNIAO;0,0103;0,5241;5,6312;0,0085;1,9056;0,4310;11,9472;4,9357;
ACUCAR_UNIAO,OLEO_SOJA_LIZA;COCA_COLA;0,0103;0,5412;2,7878;0,0066;1,7564;0,3471;5,1156;3,7746;
ACUCAR_UNIAO,COCA_COLA;OLEO_SOJA_LIZA;0,0103;0,2702;6,0327;0,0086;1,3088;0,2254;9,9657;3,6438;
CHOCNESTLE;ACUCAR_UNIAO;0,0185;0,2623;2,8188;0,0120;1,2295;0,1693;4,0782;2,7459;
ACUCAR_UNIAO;CHOCNESTLE;0,0185;0,1990;2,8188;0,0120;1,1603;0,1284;4,0782;2,4837;
MAIONESE_HELLMANN_S;FEIJAO_BROTO_LEGAL;0,0123;0,1957;4,3899;0,0095;1,1879;0,1511;6,8285;2,8478;
FEIJAO_BROTO_LEGAL;MAIONESE_HELLMANN_S;0,0123;0,2769;4,3899;0,0095;1,2957;0,2138;6,8285;3,2169;
LEITE_MOCA,PAPEL_HIGPERSONAL;COCA_COLA;0,0143;0,5511;2,8389;0,0093;1,7952;0,3570;5,4228;3,9846;
COCA_COLA,PAPEL_HIGPERSONAL;LEITE_MOCA;0,0143;0,4635;4,6241;0,0112;1,6770;0,3632;8,8810;4,3500;
COCA_COLA,LEITE_MOCA;PAPEL_HIGPERSONAL;0,0143;0,3268;3,9232;0,0107;1,3617;0,2435;6,2441;3,3624;
CREME_DE_LEITE_NESTLE,LEITE_MOCA;ACHOCNESCAU;0,0127;0,3003;5,1083;0,0102;1,3452;0,2415;8,4945;3,5984;
ACHOCNESCAU,LEITE_MOCA;CREME_DE_LEITE_NESTLE;0,0127;0,5063;7,0200;0,0109;1,8794;0,4342;15,8072;5,4454;
ACHOCNESCAU,CREME_DE_LEITE_NESTLE;LEITE_MOCA;0,0127;0,7715;7,6975;0,0111;3,9380;0,6713;34,5776;8,4068;
COCA_COLA,SAL_CISNE;BOMBRIL;0,0118;0,4555;7,2387;0,0102;1,7210;0,3926;15,1082;5,1466;
BOMBRIL,SAL_CISNE;COCA_COLA;0,0118;0,5496;2,8314;0,0076;1,7894;0,3555;5,3302;3,8926;
BOMBRIL,COCA_COLA;SAL_CISNE;0,0118;0,4220;6,7982;0,0101;1,6226;0,3599;13,3904;4,7899;
PAO_WICKBOLD_FORMA;ACUCAR_UNIAO;0,0102;0,1982;2,1294;0,0054;1,1311;0,1051;2,5822;1,9063;
ACUCAR_UNIAO;PAO_WICKBOLD_FORMA;0,0102;0,1098;2,1294;0,0054;1,0654;0,0582;2,5822;1,5773;
SPDYPE;LEITE_MOCA;0,0127;0,4257;4,2472;0,0097;1,5667;0,3255;7,4766;3,9276;
LEITE_MOCA;SPDYPE;0,0127;0,1270;4,2472;0,0097;1,1112;0,0971;7,4766;2,5514;
LEITE_MOCA,SAL_CISNE;COCA_COLA;0,0146;0,5739;2,9564;0,0096;1,8913;0,3798;5,9636;4,1909;
COCA_COLA,SAL_CISNE;LEITE_MOCA;0,0146;0,5610;5,5974;0,0120;2,0497;0,4608;13,2528;5,3619;
COCA_COLA,LEITE_MOCA;SAL_CISNE;0,0146;0,3322;5,3516;0,0118;1,4044;0,2701;9,5128;3,9276;
MANTEIGA_SAO_CARLOS;ACUCAR_UNIAO;0,0104;0,3298;3,5435;0,0075;1,3532;0,2367;5,2746;3,0828;
ACUCAR_UNIAO;MANTEIGA_SAO_CARLOS;0,0104;0,1122;3,5435;0,0075;1,0907;0,0805;5,2746;2,1329;
BISCPARMALAT;BISCNESTLE;0,0157;0,3367;2,6704;0,0098;1,3175;0,2106;3,8752;2,9011;
BISCNESTLE;BISCPARMALAT;0,0157;0,1241;2,6704;0,0098;1,0887;0,0777;3,8752;2,0320;
TORRADA_BAUDUCCO;COCA_COLA;0,0103;0,3536;1,8216;0,0046;1,2468;0,1595;2,3421;2,3105;
COCA_COLA;TORRADA_BAUDUCCO;0,0103;0,0529;1,8216;0,0046;1,0252;0,0239;2,3421;1,2502;
MARGDORIANA;ARROZ_PRATO_FINO;0,0126;0,2344;4,2135;0,0096;1,2335;0,1788;6,4210;2,9666;
ARROZ_PRATO_FINO;MARGDORIANA;0,0126;0,2257;4,2135;0,0096;1,2223;0,1721;6,4210;2,9274;
GELATINA_ROYAL;BISCNESTLE;0,0150;0,3537;2,8052;0,0096;1,3522;0,2276;4,1692;3,0235;
BISCNESTLE;GELATINA_ROYAL;0,0150;0,1186;2,8052;0,0096;1,0866;0,0763;4,1692;2,0471;
BISCTOSTINES;ACUCAR_UNIAO;0,0140;0,2949;3,1691;0,0096;1,2863;0,2019;4,6211;2,8957;
ACUCAR_UNIAO;BISCTOSTINES;0,0140;0,1504;3,1691;0,0096;1,1212;0,1029;4,6211;2,2801;
COCA_COLA;CDSORRISO;0,0158;0,0815;2,2553;0,0088;1,0494;0,0454;3,4312;1,7023;
CDSORRISO;COCA_COLA;0,0158;0,4378;2,2553;0,0088;1,4335;0,2437;3,4312;3,0992;
CDCOLGATE;ACUCAR_UNIAO;0,0144;0,3535;3,7983;0,0106;1,4028;0,2604;6,1198;3,4445;
ACUCAR_UNIAO;CDCOLGATE;0,0144;0,1546;3,7983;0,0106;1,1347;0,1139;6,1198;2,5555;
PAPEL_HIGNEVE;MACRENATA;0,0144;0,2071;3,2570;0,0100;1,1810;0,1435;4,6796;2,5617;
MACRENATA;PAPEL_HIGNEVE;0,0144;0,2264;3,2570;0,0100;1,2028;0,1569;4,6796;2,6443;
COCA_COLA;BISCNESTLE;0,0459;0,2365;1,8759;0,0214;1,1447;0,1104;2,8042;2,7284;
BISCNESTLE;COCA_COLA;0,0459;0,3642;1,8759;0,0214;1,2674;0,1700;2,8042;3,1948;
FEIJAO_BROTO_LEGAL,LEITE_MOCA;ACUCAR_UNIAO;0,0108;0,5906;6,3460;0,0091;2,2153;0,4975;15,7705;5,7000;
ACUCAR_UNIAO,LEITE_MOCA;FEIJAO_BROTO_LEGAL;0,0108;0,3037;6,8131;0,0092;1,3722;0,2591;12,0146;4,0901;
ACUCAR_UNIAO,FEIJAO_BROTO_LEGAL;LEITE_MOCA;0,0108;0,5699;5,6858;0,0089;2,0919;0,4697;13,2085;5,2885;
