Antecedente;Consequente;Suporte;Confiança;Lift;Rule Interest;Convicção;Score
COCA_COLA;LEITE_NILZA;0,0213;0,1095;1,7751;0,0093;1,0537;0,0478;2,3281;2,0591;
LEITE_MOCA;GUARANA_ANTARTICA;0,0206;0,2052;2,5549;0,0125;1,1571;0,1249;3,6297;3,0083;
GUARANA_ANTARTICA;LEITE_MOCA;0,0206;0,2561;2,5549;0,0125;1,2095;0,1558;3,6297;3,2523;
NISSIM_L_AMEM;COCA_COLA;0,0202;0,4235;2,1818;0,0109;1,3980;0,2294;3,2880;3,7937;
COCA_COLA;NISSIM_L_AMEM;0,0202;0,1039;2,1818;0,0109;1,0628;0,0563;3,2880;2,3189;
LEITE_MOCA;ACUCAR_UNIAO;0,0355;0,3544;3,8083;0,0262;1,4049;0,2614;8,0359;5,1678;
ACUCAR_UNIAO;LEITE_MOCA;0,0355;0,3817;3,8083;0,0262;1,4553;0,2815;8,0359;5,3218;
FARTRIGO_RENATA;COCA_COLA;0,0258;0,4261;2,1952;0,0140;1,4043;0,2320;3,4017;3,9697;
COCA_COLA;FARTRIGO_RENATA;0,0258;0,1328;2,1952;0,0140;1,0834;0,0723;3,4017;2,6061;
SPO_OMO;COCA_COLA;0,0320;0,4543;2,3402;0,0183;1,4768;0,2602;3,9414;4,4387;
COCA_COLA;SPO_OMO;0,0320;0,1651;2,3402;0,0183;1,1132;0,0945;3,9414;3,0428;
PAPEL_HIGPERSONAL;LEITE_MOCA;0,0260;0,3120;3,1132;0,0176;1,3079;0,2118;5,1471;4,0911;
LEITE_MOCA;PAPEL_HIGPERSONAL;0,0260;0,2593;3,1132;0,0176;1,2377;0,1760;5,1471;3,8183;
LEITE_MOCA;CHOCNESTLE;0,0230;0,2292;3,2453;0,0159;1,2057;0,1585;5,3170;3,6365;
CHOCNESTLE;LEITE_MOCA;0,0230;0,3253;3,2453;0,0159;1,3335;0,2250;5,3170;4,1374;
DETERGYPE;BOMBRIL;0,0201;0,3188;5,0660;0,0161;1,3756;0,2559;9,7652;4,9958;
BOMBRIL;DETERGYPE;0,0201;0,3190;5,0660;0,0161;1,3760;0,2561;9,7652;4,9973;
BOMBRIL;ACUCAR_UNIAO;0,0257;0,4080;4,3841;0,0198;1,5320;0,3150;8,8946;5,4247;
ACUCAR_UNIAO;BOMBRIL;0,0257;0,2759;4,3841;0,0198;1,2941;0,2130;8,8946;4,6692;
MAIONESE_HELLMANN_S;BISCNESTLE;0,0235;0,3728;2,9563;0,0156;1,3932;0,2467;4,8336;4,2309;
BISCNESTLE;MAIONESE_HELLMANN_S;0,0235;0,1865;2,9563;0,0156;1,1517;0,1234;4,8336;3,2799;
COCA_COLA;AGUA_SANITVAREK;0,0206;0,1062;2,1012;0,0108;1,0622;0,0556;3,0806;2,2819;
AGUA_SANITVAREK;COCA_COLA;0,0206;0,4079;2,1012;0,0108;1,3610;0,2138;3,0806;3,6486;
SPO_OMO;PAPEL_HIGNEVE;0,0229;0,3246;4,6699;0,0180;1,3778;0,2551;9,1029;4,9561;
PAPEL_HIGNEVE;SPO_OMO;0,0229;0,3294;4,6699;0,0180;1,3860;0,2588;9,1029;4,9831;
ARROZ_PRATO_FINO;ACUCAR_UNIAO;0,0244;0,4378;4,7045;0,0192;1,6133;0,3448;9,9256;5,7497;
ACUCAR_UNIAO;ARROZ_PRATO_FINO;0,0244;0,2617;4,7045;0,0192;1,2791;0,2061;9,9256;4,7249;
MACRENATA;ACUCAR_UNIAO;0,0214;0,3367;3,6173;0,0155;1,3672;0,2436;6,1241;4,3655;
ACUCAR_UNIAO;MACRENATA;0,0214;0,2300;3,6173;0,0155;1,2161;0,1664;6,1241;3,7945;
SAL_CISNE;BISCNESTLE;0,0209;0,3363;2,6671;0,0130;1,3167;0,2102;4,0102;3,7460;
BISCNESTLE;SAL_CISNE;0,0209;0,1655;2,6671;0,0130;1,1240;0,1035;4,0102;2,9093;
MAIONESE_HELLMANN_S;COCA_COLA;0,0302;0,4789;2,4668;0,0180;1,5464;0,2847;4,3331;4,6495;
COCA_COLA;MAIONESE_HELLMANN_S;0,0302;0,1556;2,4668;0,0180;1,1096;0,0925;4,3331;3,0510;
FARTRIGO_RENATA;ACUCAR_UNIAO;0,0275;0,4540;4,8781;0,0218;1,6610;0,3609;11,0776;6,1114;
ACUCAR_UNIAO;FARTRIGO_RENATA;0,0275;0,2952;4,8781;0,0218;1,3330;0,2347;11,0776;5,1682;
MARGDORIANA;LEITE_MOCA;0,0206;0,3839;3,8306;0,0152;1,4605;0,2837;6,7809;4,7345;
LEITE_MOCA;MARGDORIANA;0,0206;0,2052;3,8306;0,0152;1,1908;0,1516;6,7809;3,7602;
CREME_DE_LEITE_NESTLE;COCA_COLA;0,0316;0,4386;2,2593;0,0176;1,4354;0,2445;3,6798;4,2592;
COCA_COLA;CREME_DE_LEITE_NESTLE;0,0316;0,1629;2,2593;0,0176;1,1085;0,0908;3,6798;2,9525;
MACRENATA;COCA_COLA;0,0260;0,4093;2,1084;0,0137;1,3642;0,2152;3,1668;3,8022;
COCA_COLA;MACRENATA;0,0260;0,1341;2,1084;0,0137;1,0814;0,0705;3,1668;2,5481;
PAPEL_HIGNEVE;LEITE_MOCA;0,0218;0,3132;3,1248;0,0148;1,3101;0,2130;4,9523;3,9535;
LEITE_MOCA;PAPEL_HIGNEVE;0,0218;0,2172;3,1248;0,0148;1,1887;0,1477;4,9523;3,4604;
PAPEL_HIGPERSONAL;ACUCAR_UNIAO;0,0224;0,2689;2,8888;0,0146;1,2404;0,1758;4,4021;3,5944;
ACUCAR_UNIAO;PAPEL_HIGPERSONAL;0,0224;0,2406;2,8888;0,0146;1,2072;0,1573;4,4021;3,4530;
LEITE_MOCA;ACHOCNESCAU;0,0251;0,2509;4,2672;0,0193;1,2564;0,1921;8,6207;4,4517;
ACHOCNESCAU;LEITE_MOCA;0,0251;0,4277;4,2672;0,0193;1,5722;0,3275;8,6207;5,4580;
MAIONESE_HELLMANN_S;CREME_DE_LEITE_NESTLE;0,0202;0,3199;4,4361;0,0156;1,3644;0,2478;8,0154;4,6719;
CREME_DE_LEITE_NESTLE;MAIONESE_HELLMANN_S;0,0202;0,2798;4,4361;0,0156;1,3009;0,2167;8,0154;4,4472;
SPO_OMO;CREME_DE_LEITE_NESTLE;0,0204;0,2893;4,0111;0,0153;1,3056;0,2172;6,9083;4,2797;
CREME_DE_LEITE_NESTLE;SPO_OMO;0,0204;0,2829;4,0111;0,0153;1,2962;0,2124;6,9083;4,2448;
COCA_COLA;BISCNESTLE;0,0459;0,2365;1,8759;0,0214;1,1447;0,1104;2,8042;3,2364;
BISCNESTLE;COCA_COLA;0,0459;0,3642;1,8759;0,0214;1,2674;0,1700;2,8042;3,7915;
CHOCNESTLE;BISCNESTLE;0,0270;0,3826;3,0342;0,0181;1,4154;0,2565;5,1930;4,4610;
BISCNESTLE;CHOCNESTLE;0,0270;0,2142;3,0342;0,0181;1,1828;0,1436;5,1930;3,5890;
COCA_COLA;CAFE_SERRA_DA_GRAMA;0,0204;0,1053;1,9737;0,0101;1,0580;0,0519;2,7642;2,1797;
CAFE_SERRA_DA_GRAMA;COCA_COLA;0,0204;0,3831;1,9737;0,0101;1,3064;0,1890;2,7642;3,3981;
BISCNESTLE;ACHOCNESCAU;0,0243;0,1926;3,2763;0,0169;1,1657;0,1338;5,8038;3,5404;
ACHOCNESCAU;BISCNESTLE;0,0243;0,4131;3,2763;0,0169;1,4890;0,2870;5,8038;4,7089;
COCA_COLA;ARROZ_PRATO_FINO;0,0253;0,1303;2,3425;0,0145;1,0859;0,0747;3,8309;2,6953;
ARROZ_PRATO_FINO;COCA_COLA;0,0253;0,4547;2,3425;0,0145;1,4779;0,2606;3,8309;4,2521;
COCA_COLA;ACHOCNESCAU;0,0237;0,1218;2,0725;0,0122;1,0718;0,0631;3,0435;2,4059;
ACHOCNESCAU;COCA_COLA;0,0237;0,4023;2,0725;0,0122;1,3484;0,2082;3,0435;3,6704;
MACRENATA;BISCNESTLE;0,0216;0,3395;2,6929;0,0136;1,3232;0,2135;4,0928;3,8040;
BISCNESTLE;MACRENATA;0,0216;0,1712;2,6929;0,0136;1,1299;0,1076;4,0928;2,9753;
COCA_COLA;BOMBRIL;0,0280;0,1443;2,2934;0,0158;1,0951;0,0814;3,7244;2,7966;
BOMBRIL;COCA_COLA;0,0280;0,4452;2,2934;0,0158;1,4526;0,2511;3,7244;4,2289;
SAL_CISNE;LEITE_MOCA;0,0254;0,4087;4,0779;0,0191;1,5217;0,3085;7,9695;5,2316;
LEITE_MOCA;SAL_CISNE;0,0254;0,2531;4,0779;0,0191;1,2558;0,1910;7,9695;4,3579;
GUARANA_ANTARTICA;BISCNESTLE;0,0204;0,2537;2,0117;0,0102;1,1709;0,1276;2,6168;2,8326;
BISCNESTLE;GUARANA_ANTARTICA;0,0204;0,1616;2,0117;0,0102;1,0969;0,0813;2,6168;2,4312;
PAPEL_HIGNEVE;COCA_COLA;0,0300;0,4317;2,2236;0,0165;1,4179;0,2375;3,5466;4,1411;
COCA_COLA;PAPEL_HIGNEVE;0,0300;0,1546;2,2236;0,0165;1,1006;0,0851;3,5466;2,8399;
SPO_OMO;LEITE_MOCA;0,0278;0,3940;3,9313;0,0207;1,4848;0,2938;7,6931;5,1516;
LEITE_MOCA;SPO_OMO;0,0278;0,2773;3,9313;0,0207;1,2861;0,2067;7,6931;4,4995;
DETERGYPE;ACUCAR_UNIAO;0,0221;0,3516;3,7774;0,0163;1,3986;0,2585;6,6203;4,5739;
ACUCAR_UNIAO;DETERGYPE;0,0221;0,2379;3,7774;0,0163;1,2295;0,1749;6,6203;3,9569;
ACUCAR_UNIAO;ACHOCNESCAU;0,0204;0,2188;3,7217;0,0149;1,2048;0,1600;6,3301;3,7536;
ACHOCNESCAU;ACUCAR_UNIAO;0,0204;0,3464;3,7217;0,0149;1,3875;0,2533;6,3301;4,4404;
SAL_CISNE;ACUCAR_UNIAO;0,0260;0,4189;4,5013;0,0202;1,5608;0,3259;9,3620;5,5796;
ACUCAR_UNIAO;SAL_CISNE;0,0260;0,2794;4,5013;0,0202;1,3016;0,2173;9,3620;4,7747;
